Tutorial Group,Student ID,School,Name,Gender,CGPA
G-37,3642,SPMS,Timothy Fowler,Male,3.92
G-37,524,SSS,April Mcclain,Female,3.9
G-37,5142,EEE,Carolyn Douglas DVM,Female,4.01
G-37,4794,WKW SCI,Shane Anderson,Male,3.94
G-37,5795,MSE,Tanner Wright,Male,3.98
G-37,4884,ASE,Mark Campbell,Male,3.97
G-37,2481,WKW SCI,Amanda Williamson,Female,3.84
G-37,3397,CoB (NBS),Jeffrey Cobb,Male,3.99
G-37,5347,MSE,Gregory Smith,Male,3.84
G-37,5574,ASE,Anna Mcdowell,Female,4.08
G-37,5851,MAE,Chelsea Hernandez,Female,3.9
G-37,5017,CoB (NBS),David Campbell,Male,4.03
G-37,5221,MAE,John Love,Male,3.97
G-37,2447,CCDS,Timothy Neal,Male,3.95
G-37,5650,SoH,Briana Vasquez,Female,4.14
G-37,105,CoE,John Peterson,Male,3.88
G-37,360,SoH,James Mitchell,Male,3.94
G-37,2368,SoH,Ryan Brown,Male,3.91
G-37,3273,ADM,Steven Townsend,Male,3.84
G-37,2299,CCEB,Dr. Tina Turner,Female,3.93
G-37,4529,CoE,Wesley Jacobs,Male,4.15
G-37,4193,SBS,Jamie Higgins,Male,4.12
G-37,1999,ASE,Reginald Benson,Male,4.09
G-37,3134,SoH,David Miller,Male,4.0
G-37,4146,ASE,Carolyn Taylor,Female,4.11
G-37,2752,ASE,Shannon Marsh,Female,4.09
G-37,2206,CoB (NBS),Jason Anderson,Male,4.03
G-37,3769,CCEB,Lori Richards,Female,4.04
G-37,2440,CoE,Lance Sanders,Male,4.06
G-37,4905,SPMS,Karen Aguilar,Female,4.09
G-37,1263,NIE,Amy Mccoy,Female,4.06
G-37,3975,SPMS,Robert Murray,Male,3.99
G-37,2257,CoB (NBS),Stephen Peterson,Male,3.92
G-37,432,MSE,John Hoover,Male,4.05
G-37,2838,MSE,Julie Williams,Female,3.88
G-38,3948,ASE,Joshua Browning,Male,4.03
G-38,4842,WKW SCI,Gary Lee,Male,4.13
G-38,2903,MAE,Robin Green,Female,4.1
G-38,2875,SSS,Dillon Barnes,Male,4.13
G-38,3014,MAE,Scott Hines,Male,3.83
G-38,176,WKW SCI,Jacqueline Prince,Female,4.08
G-38,23,NIE,Vanessa Johnson DDS,Female,3.95
G-38,719,SoH,Mr. Allen Fitzgerald MD,Male,3.94
G-38,2583,MSE,David Mitchell,Male,4.0
G-38,1305,SSS,Jeremy Woodard,Male,3.89
G-38,4375,MAE,Monica Lewis,Female,3.86
G-38,3972,NIE,Timothy Bridges,Male,3.91
G-38,3494,EEE,Paula Carroll,Female,3.97
G-38,4935,SSS,Ashley Simpson,Female,4.03
G-38,293,ADM,Misty Alvarez,Female,3.85
G-38,1104,NIE,Kathy Stafford,Female,3.91
G-38,2664,SoH,Charles Wilkins,Male,4.18
G-38,3560,SPMS,Troy Allen,Male,3.93
G-38,2135,WKW SCI,Dale Bailey,Male,4.13
G-38,129,SoH,Michelle Miles,Female,3.9
G-38,3285,ADM,Michael Todd,Male,4.11
G-38,2878,WKW SCI,Joseph Casey,Male,3.94
G-38,513,ASE,Sherry Shaw,Female,3.97
G-38,4083,ASE,Brian Perry,Male,3.86
G-38,5474,CoE,Tracy Porter,Female,4.07
G-38,5435,SSS,Jason Gardner,Male,3.85
G-38,3378,CCDS,Kaitlyn Walsh,Female,4.22
G-38,947,CoB (NBS),Gregory Bishop,Male,3.98
G-38,3515,SSS,Timothy Roberts,Male,3.94
G-38,2993,SPMS,Ronald Snyder,Male,4.09
G-38,3741,EEE,Amber Mcclain,Female,4.26
G-38,4040,MAE,Justin Hernandez,Male,3.78
G-38,1471,CoB (NBS),Troy Rogers,Male,4.08
G-38,2597,CoB (NBS),Stephanie Jensen,Female,3.99
G-38,1758,CoB (NBS),Lauren Walker,Female,4.17
G-38,4734,SPMS,John Miller,Male,3.78
G-38,1640,SoH,Sheila Bowman,Female,4.01
G-38,1785,NIE,James Smith,Male,4.11
G-38,4733,CoB (NBS),Jennifer Church,Female,4.03
G-38,2470,WKW SCI,Melvin Johnson,Male,4.02
G-38,3578,MSE,Karen Howell,Female,3.85
G-38,4971,ADM,Cynthia Miller,Female,3.99
G-38,4177,CoB (NBS),Debbie Butler,Female,3.97
G-38,4542,SPMS,Mary Graham,Female,3.97
G-38,4886,CoE,Julie Mcknight,Female,4.08
G-38,3853,CoE,Kenneth Maxwell,Male,3.81
G-38,1015,SPMS,Victor Willis,Male,4.02
G-38,5270,CoB (NBS),Jesse Hodges,Male,4.01
G-38,1006,NIE,Elizabeth Owens,Female,4.04
G-38,3583,CoB (NBS),Danielle Bradley,Female,4.09
G-39,5756,WKW SCI,William Peterson,Male,4.16
G-39,3598,WKW SCI,Stephen Pearson,Male,4.19
G-39,3577,SoH,Steven Jimenez,Male,3.86
G-39,995,SPMS,Nathan Ford,Male,3.94
G-39,5582,SBS,Alec Pierce,Male,4.08
G-39,978,SSS,Mark Mcguire,Male,3.85
G-39,2869,ASE,James Sloan,Male,3.88
G-39,1000,ASE,Nicole Perez,Female,3.96
G-39,1045,WKW SCI,Casey Smith,Male,3.87
G-39,3121,CCDS,Pamela Cunningham,Female,4.0
G-39,3439,NIE,Savannah Bishop,Female,4.2
G-39,3379,SPMS,Julie Turner,Female,3.89
G-39,56,CCDS,Caleb Alvarez,Male,3.99
G-39,3388,CCDS,Jeffrey French,Male,3.95
G-39,177,CoB (NBS),Brendan Wells,Male,4.11
G-39,1867,SSS,Connor Chavez,Male,4.1
G-39,2543,CCDS,Joshua Dixon,Male,3.89
G-39,1012,NIE,Susan Smith,Female,4.03
G-39,5694,EEE,Monica Lyons,Female,3.89
G-39,4073,WKW SCI,Ronnie Yates,Male,3.79
G-39,1517,NIE,Stephen Lopez,Male,4.04
G-39,1737,CCEB,Steve Taylor,Male,4.2
G-39,2298,SPMS,Tammy White,Female,4.06
G-39,1929,WKW SCI,Rachel Brooks,Female,4.13
G-39,2198,MSE,Louis Davis,Male,4.08
G-39,1658,SBS,Tyler Williams,Male,3.95
G-39,3742,CCEB,Michelle Watkins,Female,4.01
G-39,997,SBS,Cameron Hughes,Male,3.99
G-39,3447,SPMS,Anthony Snyder,Male,3.97
G-39,1460,SBS,Allison Kim,Female,3.83
G-39,3170,CCEB,Lisa Yates,Female,4.07
G-39,5068,SPMS,April Walton,Female,3.96
G-39,572,ASE,Timothy Rodriguez,Male,3.97
G-39,4623,CoB (NBS),Michael Guerra,Male,3.98
G-39,3670,ADM,Michael Moore,Male,4.07
G-39,4737,CoE,Amber Davis,Female,4.02
G-39,4137,MAE,Erika Baldwin,Female,3.95
G-39,4370,CoE,Terry Torres,Female,4.03
G-39,5223,SSS,Bryan Thomas,Male,3.9
G-39,4131,SPMS,Nicole Gonzalez,Female,4.02
G-39,5628,EEE,Kim Butler,Female,3.89
G-39,5722,CCDS,Nathaniel Brock,Male,4.02
G-39,812,MAE,Andrea Jones,Female,4.07
G-39,5622,SBS,Rachel Barnes,Female,4.03
G-39,2720,ASE,Michael Montgomery,Male,4.02
G-39,4911,MSE,Stacy Sosa,Female,3.95
G-39,4149,SoH,Valerie Tyler,Female,3.88
G-39,5581,CoE,Michael Norman,Male,4.05
G-39,487,MSE,Sandra Reynolds,Female,4.05
G-39,4661,SoH,Leah Gutierrez,Female,4.04
G-40,2018,SBS,Michelle Wilson,Female,4.14
G-40,266,SBS,Angela Bishop,Female,3.94
G-40,4424,CCEB,Brian Hancock,Male,4.03
G-40,1625,SPMS,Sherry Reid,Female,3.96
G-40,902,SSS,Stephen Alvarez,Male,3.99
G-40,1846,SPMS,Alexandra Gomez,Female,3.89
G-40,2465,ASE,Colleen Woods,Female,4.09
G-40,3692,NIE,Jose Morrow,Male,3.97
G-40,3577,EEE,Kevin Abbott,Male,3.79
G-40,4794,SBS,Beth Osborn,Female,4.05
G-40,713,SoH,Deborah Keller,Female,4.0
G-40,3521,CCEB,Janet Adams,Female,4.11
G-40,1272,EEE,Shawn Russell,Male,4.07
G-40,2015,WKW SCI,Nicholas Shepherd,Male,3.84
G-40,1728,NIE,Dana Wheeler,Female,4.02
G-40,3913,SSS,Terry Lewis,Male,4.09
G-40,1935,MSE,Chad Thompson,Male,3.97
G-40,2176,CCEB,Amber Johnson,Female,4.08
G-40,1741,NIE,Jason Foster,Male,4.2
G-40,4381,EEE,Michelle Howell,Female,4.13
G-40,2941,CoB (NBS),Stephanie Murillo,Female,3.9
G-40,2437,WKW SCI,David Orr,Male,4.06
G-40,4566,CoE,Ebony Smith,Female,3.96
G-40,2923,NIE,Anna Estrada,Female,4.02
G-40,5501,SoH,Anthony Best,Male,4.16
G-40,2520,SSS,Terri Garcia,Female,4.07
G-40,735,SoH,Jonathan Welch,Male,3.94
G-40,1141,ADM,Laura Williamson,Female,4.01
G-40,5859,CCEB,Susan Adams,Female,4.05
G-40,2752,ADM,Lee Powers,Male,4.17
G-40,3045,SPMS,Scott Zavala,Male,3.89
G-40,5755,SPMS,Laura Robertson,Female,3.99
G-40,1310,WKW SCI,Daniel Davis,Male,4.01
G-40,1991,NIE,Matthew Ellison,Male,4.02
G-40,2683,CoB (NBS),Timothy Nelson,Male,4.05
G-40,5525,ADM,Lisa Flores,Female,3.97
G-40,2954,ADM,April Kirby,Female,4.06
G-40,4866,CoE,Alexis Hall,Female,4.01
G-40,3141,ADM,Whitney Brown,Female,3.85
G-40,670,NIE,Angela Lucas,Female,3.94
G-40,1382,MSE,Virginia Brown,Female,4.16
G-40,3514,CoE,James Walsh,Male,4.06
G-40,5723,NIE,Michael Parrish,Male,4.03
G-40,2118,MSE,Holly Lawrence,Female,3.96
G-40,2381,CCDS,Krystal Lynch,Female,4.17
G-40,1179,SPMS,Scott Russell,Male,4.04
G-40,563,CCEB,Steven Kane,Male,3.97
G-40,1776,EEE,Michael Watson,Male,3.93
G-40,5883,SoH,Leslie Frank,Female,3.87
G-40,5813,CCEB,Andre Armstrong,Male,3.99
G-41,5251,MAE,Benjamin Petty,Male,4.03
G-41,4350,MAE,Ariel Smith,Female,4.09
G-41,5634,ASE,Jennifer Petersen,Female,3.93
G-41,5849,CCDS,Kimberly Fuller,Female,4.1
G-41,820,MSE,Kevin Hill,Male,4.03
G-41,5317,ASE,Ronald Edwards,Male,4.04
G-41,2332,ADM,Shawn Williams,Male,4.1
G-41,2871,SBS,Danielle Chase,Female,4.01
G-41,3946,SoH,Scott Harris MD,Male,4.0
G-41,1844,SSS,Jamie Snow,Female,3.86
G-41,652,WKW SCI,Edward Gray,Male,3.94
G-41,5599,SSS,James Lloyd,Male,4.0
G-41,2814,NIE,Angela Davis,Female,4.06
G-41,1781,MAE,Douglas Hogan,Male,4.0
G-41,332,SPMS,Christopher Rogers,Male,4.06
G-41,1663,SoH,Christina Carpenter,Female,4.09
G-41,3947,ASE,Anita Gibson,Female,4.01
G-41,2051,SBS,Jimmy Jones,Male,4.09
G-41,4860,NIE,Paula Cruz,Female,3.98
G-41,4278,WKW SCI,Robert Robinson,Male,3.99
G-41,3485,ADM,Jason Williams,Male,3.99
G-41,1134,EEE,Joshua Austin,Male,3.78
G-41,2014,CCEB,Gina Hinton,Female,3.93
G-41,3618,EEE,Glenn Reid,Male,4.08
G-41,5831,CoB (NBS),Scott Santana,Male,3.83
G-41,5753,MAE,Laura Dougherty,Female,3.99
G-41,2963,CCEB,Jordan Long,Male,4.28
G-41,550,SoH,Jessica Garrison,Female,4.02
G-41,5643,CCDS,Katie Ward,Female,3.96
G-41,2164,SPMS,Jessica Houston,Female,3.96
G-41,3187,CCDS,Paul Miller,Male,4.02
G-41,3019,WKW SCI,Tracy Ferrell,Female,3.88
G-41,2924,WKW SCI,Felicia Torres,Female,4.25
G-41,4645,SoH,Angela Johnson,Female,4.14
G-41,790,SoH,Roy Green,Male,3.83
G-41,183,EEE,Shawn Walker,Male,3.89
G-41,5952,WKW SCI,Jessica Cherry,Female,4.04
G-41,1807,CoB (NBS),Frank Williams,Male,4.09
G-41,2257,CoE,Jessica Graham,Female,4.06
G-41,1367,CoB (NBS),Antonio Gray,Male,4.08
G-41,3911,SBS,Wanda Howell,Female,4.09
G-41,1092,CoE,Isaac Garcia,Male,4.02
G-41,1456,NIE,Jackie Jones,Female,3.98
G-41,2622,MAE,Maria Brown,Female,4.15
G-41,2127,SBS,Stacy Flores,Female,4.0
G-41,33,SoH,Norma Irwin,Female,4.0
G-41,386,WKW SCI,Cynthia Lee,Female,3.91
G-41,2178,CCDS,Michael Mathis,Male,3.98
G-41,3614,EEE,Amanda Melendez,Female,3.69
G-41,4181,NIE,Christopher Peters,Male,4.03
G-42,106,CoE,Joseph Cobb,Male,4.05
G-42,3150,NIE,Marilyn Jimenez,Female,4.02
G-42,5304,CCEB,Michael Arnold,Male,4.05
G-42,4676,WKW SCI,Jo Harding,Female,3.86
G-42,3202,EEE,Robert Huerta,Male,3.99
G-42,3036,SBS,John Reid,Male,4.12
G-42,3384,WKW SCI,Angie Acosta,Female,4.11
G-42,3336,EEE,Natasha Gardner,Female,3.92
G-42,1135,WKW SCI,Katherine Hill,Female,4.17
G-42,3240,CCDS,Destiny Mercer,Female,4.1
G-42,1052,MSE,William Roberts,Male,3.86
G-42,1119,SSS,Brian Hughes,Male,3.81
G-42,1618,SSS,Kaitlin Mendoza,Female,3.91
G-42,4703,SSS,Brandon Taylor,Male,4.1
G-42,2514,SoH,Randy Willis,Male,4.03
G-42,3251,MSE,Jessica Stevenson,Female,4.16
G-42,2289,SBS,Haley Flores,Female,4.01
G-42,3200,SPMS,William Barnes,Male,3.95
G-42,1552,SPMS,Laura Russell,Female,3.88
G-42,1801,WKW SCI,Kimberly Kim,Female,4.15
G-42,5559,MAE,Christina Jones,Female,4.14
G-42,4877,SoH,Jonathan Coleman,Male,4.04
G-42,4830,MSE,Adam Kelly,Male,4.08
G-42,869,CoB (NBS),Alicia Murray,Female,3.85
G-42,2746,SSS,Amanda Patrick,Female,4.08
G-42,2890,ADM,John Baker,Male,4.16
G-42,4096,EEE,Eric Lopez,Male,3.99
G-42,135,CoE,Rhonda Tucker,Female,3.89
G-42,5884,CCDS,Kyle Garner,Male,3.99
G-42,5843,SoH,Robin Foster,Female,4.01
G-42,2736,SSS,Joseph Wheeler,Male,4.1
G-42,3227,CoE,Emily Jones,Female,3.95
G-42,1349,MAE,Patrick Black,Male,4.04
G-42,2114,SoH,Steven Thomas,Male,3.99
G-42,5799,CCEB,Caitlin Johnson,Female,3.91
G-42,2765,ASE,Derek Flores,Male,4.14
G-42,1019,SBS,Zachary Thomas,Male,4.09
G-42,5978,CCDS,Gary Joseph,Male,4.06
G-42,5772,CCDS,Daniel Kaufman,Male,3.77
G-42,5752,SPMS,Robert Nicholson,Male,4.04
G-42,3620,SSS,Sean Henry,Male,3.97
G-42,5176,CCEB,Paul Norris,Male,3.93
G-42,5354,ASE,Michael Matthews,Male,3.88
G-42,2219,CoB (NBS),John Vincent,Male,4.08
G-42,4812,MAE,Michael Bryan,Male,4.14
G-42,5649,CoB (NBS),Denise Sanders,Female,4.02
G-42,5254,MSE,Michael Woods,Male,3.89
G-42,2403,CCEB,Michelle Davis,Female,4.13
G-42,3812,EEE,Bryan Henderson,Male,3.91
G-42,5610,CoB (NBS),James Hughes,Male,4.11
G-43,4846,SSS,Sheila Jenkins,Female,3.93
G-43,3162,WKW SCI,Susan Ellis,Female,3.96
G-43,1337,NIE,Tina Edwards,Female,3.95
G-43,231,ASE,Natasha Johnson,Female,4.03
G-43,3278,MAE,Steve Kaiser,Male,4.03
G-43,5797,SoH,Scott Martin,Male,4.03
G-43,5585,CCDS,Brittany Mahoney,Female,3.94
G-43,2514,WKW SCI,Barbara Williamson,Female,3.88
G-43,909,EEE,David Jordan,Male,4.03
G-43,877,CCEB,Justin Mcgrath,Male,3.92
G-43,470,CoB (NBS),Melissa Callahan,Female,3.87
G-43,762,CoE,Sheila Barrett,Female,3.98
G-43,4907,ASE,Randy Cooper,Male,3.99
G-43,513,NIE,Mary Johnson,Female,4.14
G-43,2025,MSE,Kelsey Phillips,Female,3.97
G-43,2860,SBS,James Maxwell,Male,4.09
G-43,2150,SoH,Donald Vance,Male,3.77
G-43,2679,SPMS,Dr. Sean Thomas DDS,Male,4.13
G-43,1546,CoE,Gabrielle Krause,Female,4.06
G-43,2336,CCEB,Chase Nguyen,Male,4.15
G-43,251,SSS,Patrick Fischer,Male,3.93
G-43,4209,MAE,Matthew Soto,Male,4.2
G-43,1057,CoE,Peter Bush,Male,4.04
G-43,912,CoE,Terry Garcia,Male,4.13
G-43,2107,CoB (NBS),Brandon Kaiser,Male,4.16
G-43,827,SPMS,Joshua Keller,Male,4.01
G-43,1859,CCEB,Frank Juarez,Male,3.93
G-43,2172,EEE,Austin Wheeler,Male,4.12
G-43,4421,ASE,Daniel Moore,Male,3.94
G-43,3177,SBS,Andrew Rangel,Male,3.97
G-43,5039,CCEB,Anthony Sanchez,Male,4.07
G-43,4526,CoE,William Nunez,Male,3.99
G-43,2992,NIE,Peter Barrett,Male,4.2
G-43,3554,SSS,Amy Santana,Female,3.75
G-43,5020,MSE,Bernard Rogers,Male,3.96
G-43,942,ADM,Patrick Watson,Male,4.12
G-43,2222,ASE,Michael Ramirez,Male,3.93
G-43,4317,EEE,John Martinez,Male,4.03
G-43,5530,WKW SCI,Hannah Mahoney,Female,4.04
G-43,2995,ADM,Rhonda Anderson,Female,4.08
G-43,625,EEE,Ellen Ray,Female,3.96
G-43,5861,EEE,Daniel Forbes,Male,3.92
G-43,944,SBS,Samuel Young,Male,3.99
G-43,2384,SBS,Emily Robertson,Female,3.99
G-43,5059,MSE,Dawn Garcia,Female,3.85
G-43,861,SSS,Olivia Hurst,Female,3.94
G-43,5180,CCEB,Daniel Martinez,Male,4.16
G-43,2759,ASE,Erin Peters,Female,3.95
G-43,3086,SPMS,Brian Walker,Male,3.89
G-43,20,WKW SCI,Jennifer Hale,Female,3.92
G-44,2377,SBS,Stephen Hill,Male,4.05
G-44,3651,SPMS,Stephanie Villegas,Female,4.19
G-44,3366,CCDS,Lynn Clark,Female,4.11
G-44,4424,ADM,Matthew Thomas,Male,3.92
G-44,743,CoE,Samantha Roberts,Female,3.93
G-44,1959,CoB (NBS),Heather Peterson,Female,3.99
G-44,3012,EEE,Melissa Oneill,Female,4.08
G-44,3622,ASE,Nicholas Miller,Male,4.13
G-44,4584,ASE,Holly Davis,Female,4.08
G-44,2977,CCEB,Jacob Schultz,Male,3.99
G-44,5213,CCEB,George Singleton,Male,4.01
G-44,62,WKW SCI,Sheryl Peck,Female,4.08
G-44,3941,ASE,Marco Richardson,Male,4.0
G-44,3857,EEE,Jeffrey Marshall,Male,4.17
G-44,2737,WKW SCI,William Bush,Male,4.04
G-44,2574,SBS,Timothy Price,Male,4.05
G-44,310,CoB (NBS),Angel Reeves,Female,4.04
G-44,1631,ASE,Alisha Kerr,Female,3.9
G-44,5209,NIE,Jessica Long,Female,4.14
G-44,2541,SPMS,Peggy Andrews,Female,4.13
G-44,3675,CCDS,Mary Wells,Female,4.1
G-44,3580,EEE,Jon Campbell,Male,3.91
G-44,5990,MAE,Greg Reynolds,Male,4.04
G-44,4816,CCDS,Jordan Ramsey,Male,4.03
G-44,15,NIE,Clarence Suarez,Male,4.12
G-44,5987,CCEB,Brenda Adams,Female,4.05
G-44,3434,SSS,Juan Mendoza,Male,4.02
G-44,917,ADM,Jordan Harper,Male,4.04
G-44,1740,CCEB,Deanna Kennedy MD,Female,3.92
G-44,1258,CoE,Crystal Frank,Female,4.0
G-44,2107,CCEB,Kathleen Smith,Female,4.03
G-44,828,SoH,Michael Mcdaniel,Male,4.02
G-44,4023,WKW SCI,Christina Smith,Female,4.27
G-44,1018,MSE,Holly Brown,Female,3.94
G-44,3633,CCEB,Aaron Daniels,Male,4.26
G-44,2729,CoE,Angel Macias,Female,4.08
G-44,828,ADM,Anthony Cox,Male,4.06
G-44,1637,SoH,Meghan Crawford,Female,3.93
G-44,2828,ADM,Elizabeth Mathis,Female,3.98
G-44,5373,SBS,Marcia Rios,Female,3.84
G-44,3243,CoE,Brian Washington,Male,3.85
G-44,4835,MSE,Kimberly Johnson,Female,4.11
G-44,2729,CoE,Ruth Graham,Female,3.91
G-44,1048,CoE,Deanna Hernandez,Female,3.92
G-44,591,SPMS,Allison Ortega,Female,4.01
G-44,1264,ADM,Jodi Young,Female,4.07
G-44,3377,CCDS,Jessica Holland,Female,3.98
G-44,1383,EEE,Jacob Jones,Male,3.91
G-44,3624,SPMS,Mariah Bartlett,Female,4.04
G-44,5075,NIE,Rachel Cabrera,Female,3.84
G-45,632,ASE,Vicki Solis,Female,3.98
G-45,2276,ASE,Kimberly Brown,Female,3.97
G-45,5374,ADM,Emily Williams,Female,3.98
G-45,297,CCDS,Stephen James,Male,4.07
G-45,2470,CCDS,Victor Lee,Male,3.99
G-45,1995,ADM,Katie Porter,Female,4.19
G-45,5894,MAE,Don Wise,Male,4.15
G-45,4630,SSS,Erica Richardson,Female,3.97
G-45,419,WKW SCI,April Mejia,Female,3.93
G-45,2864,MAE,Billy Murphy,Male,3.97
G-45,892,NIE,James Stevens,Male,3.96
G-45,5947,CCEB,Jackie Roberson,Female,4.02
G-45,3778,SoH,Kimberly Brewer,Female,3.92
G-45,1971,NIE,Michael Williams,Male,4.12
G-45,2060,CoB (NBS),Jennifer Duncan,Female,4.03
G-45,657,CCEB,Amanda Roberts,Female,4.03
G-45,1239,SoH,Dustin Mejia,Male,3.99
G-45,73,WKW SCI,Brad Pierce,Male,4.07
G-45,2933,NIE,Miss Kayla Mills,Female,3.88
G-45,5438,SBS,Anna Black,Female,4.04
G-45,2211,SPMS,Charles Murphy,Male,3.92
G-45,1794,MSE,Alyssa Cortez,Female,4.12
G-45,1913,MSE,Sarah Woods,Female,4.12
G-45,750,ADM,Christopher Mayer,Male,3.86
G-45,3020,ADM,Katrina Chase,Female,4.04
G-45,5411,SPMS,Samantha Romero,Female,4.12
G-45,5672,ADM,Steven Freeman,Male,3.94
G-45,4784,CoE,Jeffrey Bradley,Male,4.07
G-45,5383,SPMS,Jason Dudley,Male,3.95
G-45,5145,CoB (NBS),Erica Smith,Female,4.01
G-45,583,SBS,Brandon Brooks,Male,4.03
G-45,2981,NIE,Stephanie Howard,Female,4.09
G-45,2845,MSE,Annette Gray,Female,3.88
G-45,329,SSS,Maria Anderson,Female,3.95
G-45,3909,SoH,Mike Leonard,Male,4.05
G-45,3833,MAE,Elizabeth Robinson,Female,3.84
G-45,3230,WKW SCI,Taylor Benson,Female,4.03
G-45,1001,ADM,Roberto Johnson,Male,3.94
G-45,4680,SPMS,Meagan Lindsey,Female,3.88
G-45,4043,ADM,Christopher Walters,Male,3.91
G-45,545,CoE,Joshua Harmon,Male,3.97
G-45,4596,SSS,Christine Bailey,Female,4.06
G-45,4204,SoH,Holly Sullivan,Female,4.13
G-45,5685,SPMS,Donald Myers,Male,4.23
G-45,1279,CoE,Taylor Lopez,Female,4.08
G-45,5370,ADM,Tiffany Wagner,Female,3.85
G-45,3867,WKW SCI,Bryce Mcgee,Male,4.1
G-45,3169,SoH,Christina Johnson,Female,4.02
G-45,5823,CoE,William Salazar,Male,3.97
G-45,1184,CoE,Lisa Baldwin,Female,3.95
G-46,5563,WKW SCI,Mary Pierce,Female,3.97
G-46,5196,MAE,Abigail Ramos,Female,4.03
G-46,4151,EEE,James Ramirez,Male,3.96
G-46,5390,MSE,Daniel Barnes,Male,4.05
G-46,5374,CCEB,Anthony Rogers,Male,4.03
G-46,1121,CoE,Zoe Howard,Female,3.89
G-46,4878,ASE,Melvin Crawford,Male,4.02
G-46,3724,ASE,Mary Nelson,Female,4.19
G-46,1113,CoE,Shannon Tucker,Female,4.03
G-46,4347,ADM,Catherine Medina,Female,3.96
G-46,2647,CoB (NBS),Christopher Bates,Male,3.94
G-46,1915,SBS,Monica Miller,Female,4.05
G-46,1741,CCDS,Wendy Martinez,Female,3.97
G-46,4492,CoE,Susan Harrison,Female,3.93
G-46,3299,CCEB,Maria Gibson,Female,3.96
G-46,365,NIE,Trevor Simmons,Male,4.12
G-46,3050,MSE,Candice Jackson,Female,3.93
G-46,3274,ASE,Robert Johnson,Male,4.09
G-46,3563,MSE,Brandi Barnett,Female,3.84
G-46,2172,SoH,Erin Alvarez,Female,4.05
G-46,2707,ASE,Cathy Todd,Female,4.07
G-46,5234,SSS,Katie Robertson,Female,4.14
G-46,116,NIE,Dana Gray,Female,3.87
G-46,1346,MSE,Debra Wilkins,Female,3.97
G-46,1547,NIE,Alyssa Stevens,Female,4.0
G-46,1087,ADM,Sandra Rodriguez,Female,4.04
G-46,1939,SoH,Jason Tate,Male,3.97
G-46,1662,CoB (NBS),Jody Peterson,Female,3.77
G-46,3100,CCDS,Lori Manning,Female,3.83
G-46,3529,ASE,Heather Alexander,Female,4.09
G-46,5094,SSS,Desiree Schwartz,Female,4.09
G-46,1479,MSE,Antonio Collins,Male,3.97
G-46,727,CCDS,Jennifer Barnes,Female,3.96
G-46,50,ADM,Caleb Jimenez,Male,4.07
G-46,1325,WKW SCI,Danielle Ramos,Female,3.95
G-46,4775,SBS,Terry Choi,Male,4.05
G-46,3860,SPMS,Shannon Hughes,Female,4.08
G-46,1379,MAE,Cindy Brown,Female,3.91
G-46,496,CCEB,Jack Smith Jr.,Male,4.1
G-46,585,CCDS,John Fernandez,Male,3.92
G-46,5218,SSS,Angel Simpson DDS,Female,4.01
G-46,3254,CoB (NBS),Luke Carter,Male,3.97
G-46,794,ADM,Robin Burke,Female,3.96
G-46,3934,WKW SCI,Jennifer Davis,Female,4.03
G-46,2000,SBS,Brian Gray,Male,4.03
G-46,5984,SBS,Lisa Lawson,Female,4.09
G-46,2565,CCDS,Christy Hoover,Female,4.07
G-46,1948,SBS,Christopher Williams,Male,4.11
G-46,5061,EEE,Matthew Smith,Male,4.09
G-46,309,SBS,David Alvarez,Male,4.07
G-47,1166,WKW SCI,Tina Calderon,Female,4.07
G-47,237,CCDS,Angel Weaver,Female,4.01
G-47,5080,EEE,Anna Thomas,Female,4.03
G-47,4646,SoH,Toni Bowman,Female,4.04
G-47,5956,SoH,Christine Evans,Female,4.02
G-47,5721,CCEB,Alan Collins,Male,4.08
G-47,2605,ASE,Albert Hill,Male,4.03
G-47,4589,SoH,Michael Frye,Male,4.04
G-47,2361,CoE,Jason Black,Male,3.96
G-47,2267,SBS,Kristen Morales,Female,4.13
G-47,1911,CCDS,Erin Cunningham,Female,3.98
G-47,4340,CCDS,Cassandra Scott,Female,4.03
G-47,2559,ASE,Gina Brown,Female,3.85
G-47,1081,SPMS,Penny Frost,Female,4.11
G-47,4171,SoH,Samantha Reid,Female,4.03
G-47,3623,CoE,Barbara Cole,Female,3.82
G-47,5030,SBS,Casey Guerra,Female,3.99
G-47,5284,CCDS,Matthew Serrano,Male,3.99
G-47,2594,SBS,Samuel Travis,Male,3.94
G-47,4842,WKW SCI,Robert Jones,Male,3.83
G-47,4482,SBS,Melanie Ashley,Female,4.05
G-47,4989,EEE,Alicia Rowe,Female,4.02
G-47,1509,SSS,Nicholas Duffy,Male,4.18
G-47,5232,SSS,Meghan King,Female,4.06
G-47,5907,CoB (NBS),Brenda Phillips,Female,4.04
G-47,2058,CCDS,Jennifer Robles,Female,4.05
G-47,1352,CCDS,Jason Greene,Male,4.0
G-47,1046,NIE,Richard Moran,Male,4.02
G-47,5199,SBS,Raymond Acosta,Male,3.93
G-47,747,SBS,Emily Ortiz,Female,3.85
G-47,210,EEE,Kendra Collins,Female,4.13
G-47,1853,WKW SCI,Jessica Young,Female,3.99
G-47,1232,WKW SCI,Taylor Anderson,Male,4.0
G-47,198,SoH,Rebecca Dunn,Female,3.97
G-47,122,ASE,John Rivera,Male,3.99
